leg_no,fn_number,dep_ap_sched,arr_ap_sched,dep_sched,arr_sched,m_offblockdt,m_onblockdt,departure_delay,arrival_delay,sched_flight_time,act_flight_time,ac_registration,change_reason_code,ac_type_code,trans_time,sched_trans_time,trans_time_delay,crew_group,crew_type_change,sched_ground_time,ground_time_delay,act_ground_time,catering_duration,pax_boarding_duration,flight_time_delay,dep_inbound_weekday,arr_weekday,dep_time_of_day,arr_time_of_day,anzahl_personal
272004003,EC3081,East Carmen,Paulbury,2019-06-06 05:15:00,2019-06-06 06:30:00,2019-06-06 05:19:00,2019-06-06 06:37:00,4.0,7.0,75.0,78.0,ECLWQX,other problem,E95,0,0,0,Start,[],135.0,7.0,142.0,,,3.0,Thursday,Thursday,Morning Peak,Morning Peak,5
272001201,EC3056,North Christopherburgh,East Carmen,2019-06-06 05:15:00,2019-06-06 06:15:00,2019-06-06 06:26:00,2019-06-06 07:20:00,71.0,65.0,60.0,54.0,ECLGRX,technical problem,DH4,0,0,0,Start,[],55.0,-3.0,52.0,25.0,15.0,-6.0,Thursday,Thursday,Morning Peak,Morning Peak,4
272000088,EC3034,Gilbertland,East Carmen,2019-06-06 05:15:00,2019-06-06 06:55:00,2019-06-06 05:44:00,2019-06-06 07:16:00,29.0,21.0,100.0,92.0,ECLWGX,other problem,E95,0,0,0,Start,[],55.0,0.0,55.0,18.0,26.0,-8.0,Thursday,Thursday,Morning Peak,Morning Peak,5
271982461,EC2827,East Carmen,Davidtown,2019-06-06 05:15:00,2019-06-06 07:10:00,2019-06-06 05:28:00,2019-06-06 07:09:00,13.0,-1.0,115.0,101.0,ECLXDX,other problem,320,0,0,0,Start,[],50.0,17.0,67.0,,,-14.0,Thursday,Thursday,Morning Peak,Morning Peak,6
271963792,EC2633,East Carmen,Dawsonhaven,2019-06-06 05:20:00,2019-06-06 06:35:00,2019-06-06 05:28:00,2019-06-06 06:35:00,8.0,0.0,75.0,67.0,ECLWMX,other problem,E95,0,0,0,Start,[],125.0,19.0,144.0,,,-8.0,Thursday,Thursday,Morning Peak,Morning Peak,5
271976801,EC2757,East Carmen,North Jeffrey,2019-06-06 05:20:00,2019-06-06 07:05:00,2019-06-06 05:42:00,2019-06-06 07:18:00,22.0,13.0,105.0,96.0,ECLBJX,other problem,320,0,0,0,Start,[],65.0,22.0,87.0,24.0,,-9.0,Thursday,Thursday,Morning Peak,Morning Peak,6
271965380,EC2647,East Carmen,West Jennifer,2019-06-06 05:20:00,2019-06-06 06:55:00,2019-06-06 06:22:00,2019-06-06 07:54:00,62.0,59.0,95.0,92.0,ECLWIX,technical problem,E95,0,0,0,Start,[],85.0,-59.0,26.0,,,-3.0,Thursday,Thursday,Morning Peak,Morning Peak,5
272339401,EC2564,West Bryanstad,East Carmen,2019-06-06 05:20:00,2019-06-06 06:25:00,2019-06-06 05:21:00,2019-06-06 06:16:00,1.0,-9.0,65.0,55.0,ECLBFX,other problem,320,0,0,0,Start,[],115.0,32.0,147.0,,,-10.0,Thursday,Thursday,Morning Peak,Morning Peak,6
272194596,EC2876,Kennethfort,East Carmen,2019-06-06 05:20:00,2019-06-06 07:20:00,2019-06-06 05:22:00,2019-06-06 07:25:00,2.0,5.0,120.0,123.0,ECLBMX,other problem,320,0,0,0,Start,[],50.0,11.0,61.0,16.0,,3.0,Thursday,Thursday,Morning Peak,Morning Peak,6
271994239,EC2984,East Holly,East Carmen,2019-06-06 05:25:00,2019-06-06 06:30:00,2019-06-06 05:41:00,2019-06-06 06:48:00,16.0,18.0,65.0,67.0,ECLWDX,other problem,E95,0,0,0,Start,[],90.0,5.0,95.0,28.0,19.0,2.0,Thursday,Thursday,Morning Peak,Morning Peak,5
271963383,EC2631,East Carmen,Susanmouth,2019-06-06 05:25:00,2019-06-06 06:55:00,2019-06-06 05:36:00,2019-06-06 07:08:00,11.0,13.0,90.0,92.0,ECLBCX,other problem,320,0,0,0,Start,[],85.0,-2.0,83.0,17.0,21.0,2.0,Thursday,Thursday,Morning Peak,Morning Peak,7
271997050,EC3017,East Carmen,Joneshaven,2019-06-06 05:30:00,2019-06-06 06:55:00,2019-06-06 05:41:00,2019-06-06 06:57:00,11.0,2.0,85.0,76.0,ECLDFX,other problem,320,0,0,0,Start,[],65.0,29.0,94.0,,,-9.0,Thursday,Thursday,Morning Peak,Morning Peak,5
271961703,EC2607,East Carmen,Yoderburgh,2019-06-06 05:30:00,2019-06-06 07:05:00,2019-06-06 05:52:00,2019-06-06 07:14:00,22.0,9.0,95.0,82.0,ECLBTX,other problem,320,0,0,0,Start,[],45.0,-9.0,36.0,24.0,17.0,-13.0,Thursday,Thursday,Morning Peak,Morning Peak,6
272015555,EC3216,Port Maryside,East Carmen,2019-06-06 05:35:00,2019-06-06 06:55:00,2019-06-06 05:52:00,2019-06-06 07:07:00,17.0,12.0,80.0,75.0,ECLBPX,other problem,320,0,0,0,Start,[],55.0,71.0,126.0,29.0,,-5.0,Thursday,Thursday,Morning Peak,Morning Peak,6
272088498,EC11875,East Carmen,East Elizabethside,2019-06-06 05:35:00,2019-06-06 07:35:00,2019-06-06 05:48:00,2019-06-06 07:46:00,13.0,11.0,120.0,118.0,ECLWLX,other problem,E95,0,0,0,Start,[],45.0,2.0,47.0,,,-2.0,Thursday,Thursday,Morning Peak,Morning Peak,5
272183510,EC2624,Susanmouth,East Carmen,2019-06-06 05:35:00,2019-06-06 07:10:00,2019-06-06 05:35:00,2019-06-06 07:06:00,0.0,-4.0,95.0,91.0,ECLBAX,no reason,320,0,0,0,Start,[],75.0,26.0,101.0,19.0,22.0,-4.0,Thursday,Thursday,Morning Peak,Morning Peak,6
271998453,EC3024,Joneshaven,East Carmen,2019-06-06 05:40:00,2019-06-06 07:10:00,2019-06-06 05:54:00,2019-06-06 07:18:00,14.0,8.0,90.0,84.0,ECLDEX,other problem,320,0,0,0,Start,[],70.0,2.0,72.0,19.0,20.0,-6.0,Thursday,Thursday,Morning Peak,Morning Peak,5
271964367,EC2636,Dawsonhaven,East Carmen,2019-06-06 05:45:00,2019-06-06 07:05:00,2019-06-06 06:09:00,2019-06-06 07:18:00,24.0,13.0,80.0,69.0,ECLXBX,other problem,320,0,0,0,Start,[],70.0,54.0,124.0,24.0,,-11.0,Thursday,Thursday,Morning Peak,Morning Peak,6
271958407,EC2584,Lake Lawrencechester,East Carmen,2019-06-06 05:50:00,2019-06-06 07:15:00,2019-06-06 06:06:00,2019-06-06 07:25:00,16.0,10.0,85.0,79.0,ECLBZX,other problem,320,0,0,0,Start,[],45.0,16.0,61.0,26.0,12.0,-6.0,Thursday,Thursday,Morning Peak,Morning Peak,6
271967799,EC2672,Lake Danielburgh,East Carmen,2019-06-06 06:05:00,2019-06-06 07:25:00,2019-06-06 06:09:00,2019-06-06 07:25:00,4.0,0.0,80.0,76.0,ECLGIX,other problem,DH4,20,30,-10,A,[],200.0,14.0,214.0,,,-4.0,Thursday,Thursday,Morning Peak,Morning Peak,4
271959457,EC2589,East Carmen,Lake Lawrencechester,2019-06-06 06:10:00,2019-06-06 07:40:00,2019-06-06 07:14:00,2019-06-06 08:36:00,64.0,56.0,90.0,82.0,ECLDAX,technical problem,320,0,0,0,Start,[],70.0,-55.0,15.0,,,-8.0,Thursday,Thursday,Morning Peak,Morning Peak,5
272017008,EC3228,Haynesside,East Carmen,2019-06-06 06:10:00,2019-06-06 07:25:00,2019-06-06 06:22:00,2019-06-06 07:39:00,12.0,14.0,75.0,77.0,ECLGLX,other problem,DH4,43,40,3,A,[],45.0,9.0,54.0,23.0,16.0,2.0,Thursday,Thursday,Morning Peak,Morning Peak,4
272031749,EC3376,Lake Richardberg,East Carmen,2019-06-06 06:10:00,2019-06-06 07:05:00,2019-06-06 06:10:00,2019-06-06 06:51:00,0.0,-14.0,55.0,41.0,ECLWCX,no reason,E95,0,0,0,Start,[],50.0,28.0,78.0,,,-14.0,Thursday,Thursday,Morning Peak,Morning Peak,5
272207098,EC3160,North Anna,East Carmen,2019-06-06 06:10:00,2019-06-06 07:10:00,2019-06-06 06:11:00,2019-06-06 06:58:00,1.0,-12.0,60.0,47.0,ECLWFX,other problem,E95,36,40,-4,A,[],90.0,27.0,117.0,20.0,19.0,-13.0,Thursday,Thursday,Morning Peak,Morning Peak,5
272030919,EC3372,Fisherhaven,East Carmen,2019-06-06 06:15:00,2019-06-06 07:20:00,2019-06-06 06:40:00,2019-06-06 07:38:00,25.0,18.0,65.0,58.0,ECLWKX,other problem,E95,32,40,-8,A,[],45.0,42.0,87.0,25.0,11.0,-7.0,Thursday,Thursday,Morning Peak,Morning Peak,5
272101318,EC11559,East Carmen,Vaughnberg,2019-06-06 06:15:00,2019-06-06 08:50:00,2019-06-06 06:27:00,2019-06-06 08:49:00,12.0,-1.0,155.0,142.0,ECLBUX,other problem,320,0,0,0,Start,[],50.0,27.0,77.0,20.0,11.0,-13.0,Thursday,Thursday,Morning Peak,Morning Peak,6
271955790,EC2568,West Bryanstad,East Carmen,2019-06-06 06:15:00,2019-06-06 07:20:00,2019-06-06 06:27:00,2019-06-06 07:27:00,12.0,7.0,65.0,60.0,ECLBEX,other problem,320,25,40,-15,A,[],60.0,13.0,73.0,23.0,26.0,-5.0,Thursday,Thursday,Morning Peak,Morning Peak,6
272206041,EC3138,Keithberg,East Carmen,2019-06-06 06:20:00,2019-06-06 07:15:00,2019-06-06 06:38:00,2019-06-06 07:41:00,18.0,26.0,55.0,63.0,ECLGHX,other problem,DH4,36,40,-4,A,[],45.0,12.0,57.0,18.0,19.0,8.0,Thursday,Thursday,Morning Peak,Morning Peak,4
271989920,EC2927,East Carmen,East Melindachester,2019-06-06 06:25:00,2019-06-06 07:55:00,2019-06-06 06:40:00,2019-06-06 07:59:00,15.0,4.0,90.0,79.0,ECLWNX,other problem,E95,56,55,1,A,"['cp', 'cp']",40.0,-4.0,36.0,16.0,12.0,-11.0,Thursday,Thursday,Morning Peak,Morning Peak,5
271971287,EC2698,Dawsonhaven,East Allisontown,2019-06-06 06:30:00,2019-06-06 07:45:00,2019-06-06 06:52:00,2019-06-06 08:02:00,22.0,17.0,75.0,70.0,ECLGNX,other problem,DH4,45,35,10,A,[],105.0,-4.0,101.0,,,-5.0,Thursday,Thursday,Morning Peak,Morning Peak,4
271971971,EC2708,Lake Lawrencechester,East Allisontown,2019-06-06 06:30:00,2019-06-06 07:50:00,2019-06-06 06:34:00,2019-06-06 07:56:00,4.0,6.0,80.0,82.0,ECLWHX,other problem,E95,63,60,3,A,[],40.0,-6.0,34.0,,,2.0,Thursday,Thursday,Morning Peak,Morning Peak,5
271966757,EC2662,Yoderburgh,Aaronbury,2019-06-06 06:35:00,2019-06-06 08:00:00,2019-06-06 06:54:00,2019-06-06 08:26:00,19.0,26.0,85.0,92.0,ECLGKX,other problem,DH4,44,35,9,A,[],30.0,-25.0,5.0,,,7.0,Thursday,Thursday,Morning Peak,Morning Peak,4
272034635,EC3426,East Allisontown,East Carmen,2019-06-06 06:35:00,2019-06-06 07:15:00,2019-06-06 06:57:00,2019-06-06 07:35:00,22.0,20.0,40.0,38.0,ECLGFX,other problem,DH4,0,0,0,Start,[],40.0,2.0,42.0,25.0,37.0,-2.0,Thursday,Thursday,Morning Peak,Morning Peak,4
272197107,EC2968,West Danielport,East Carmen,2019-06-06 06:40:00,2019-06-06 08:05:00,2019-06-06 06:44:00,2019-06-06 07:58:00,4.0,-7.0,85.0,74.0,ECLBYX,other problem,320,33,45,-12,A,[],45.0,20.0,65.0,19.0,,-11.0,Thursday,Thursday,Morning Peak,Morning Peak,6
271990664,EC2963,East Carmen,West Danielport,2019-06-06 06:40:00,2019-06-06 08:05:00,2019-06-06 06:55:00,2019-06-06 08:12:00,15.0,7.0,85.0,77.0,ECLWOX,other problem,E95,0,0,0,Start,[],45.0,9.0,54.0,21.0,12.0,-8.0,Thursday,Thursday,Morning Peak,Morning Peak,5
272189316,EC2734,Lake Lawrencechester,Fisherhaven,2019-06-06 06:45:00,2019-06-06 07:50:00,2019-06-06 06:59:00,2019-06-06 08:00:00,14.0,10.0,65.0,61.0,ECLGQX,other problem,DH4,73,60,13,A,[],35.0,52.0,87.0,,,-4.0,Thursday,Thursday,Morning Peak,Morning Peak,4
271996373,EC3007,East Carmen,Joneshaven,2019-06-06 06:50:00,2019-06-06 08:10:00,2019-06-06 07:52:00,2019-06-06 09:07:00,62.0,57.0,80.0,75.0,ECLBKX,technical problem,320,41,45,-4,A,"['ca', 'ca', 'cp', 'cp', 'ca']",45.0,5.0,50.0,26.0,6.0,-5.0,Thursday,Thursday,Morning Peak,Morning Peak,6
271959983,EC2618,Yoderburgh,East Carmen,2019-06-06 06:50:00,2019-06-06 08:25:00,2019-06-06 06:53:00,2019-06-06 08:23:00,3.0,-2.0,95.0,90.0,ECLBVX,other problem,320,44,45,-1,A,[],295.0,80.0,375.0,,,-5.0,Thursday,Thursday,Morning Peak,Morning Peak,6
271995688,EC3003,East Carmen,Port Julieview,2019-06-06 06:55:00,2019-06-06 08:05:00,2019-06-06 07:18:00,2019-06-06 08:36:00,23.0,31.0,70.0,78.0,ECLGAX,other problem,DH4,67,70,-3,A,[],40.0,-7.0,33.0,15.0,18.0,8.0,Thursday,Thursday,Morning Peak,Morning Peak,4
271968367,EC2681,East Carmen,West Jason,2019-06-06 07:00:00,2019-06-06 08:15:00,2019-06-06 07:14:00,2019-06-06 08:24:00,14.0,9.0,75.0,70.0,ECLBLX,other problem,320,49,45,4,A,"['ca', 'ca', 'cp', 'cp', 'ca']",45.0,-6.0,39.0,17.0,16.0,-5.0,Thursday,Thursday,Morning Peak,Morning Peak,6
272188460,EC2718,Lake Lawrencechester,Lake Richardberg,2019-06-06 07:00:00,2019-06-06 07:55:00,2019-06-06 07:04:00,2019-06-06 08:06:00,4.0,11.0,55.0,62.0,ECLWEX,other problem,E95,55,50,5,A,[],45.0,-7.0,38.0,,,7.0,Thursday,Thursday,Morning Peak,Morning Peak,5
271968167,EC2680,West Jason,East Carmen,2019-06-06 07:00:00,2019-06-06 08:25:00,2019-06-06 07:01:00,2019-06-06 08:04:00,1.0,-21.0,85.0,63.0,ECLXCX,other problem,320,32,45,-13,A,[],135.0,34.0,169.0,,,-22.0,Thursday,Thursday,Morning Peak,Morning Peak,6
271992781,EC2977,East Carmen,East Holly,2019-06-06 07:10:00,2019-06-06 08:15:00,2019-06-06 08:12:00,2019-06-06 09:30:00,62.0,75.0,65.0,78.0,ECLGRX,technical problem,DH4,64,55,9,A,"['ca', 'ca', 'cp']",40.0,-64.0,-24.0,25.0,15.0,13.0,Thursday,Thursday,Morning Peak,Morning Peak,4
271966150,EC2658,Yoderburgh,East Allisontown,2019-06-06 07:15:00,2019-06-06 08:55:00,2019-06-06 07:19:00,2019-06-06 09:02:00,4.0,7.0,100.0,103.0,ECLGBX,other problem,DH4,42,35,7,A,[],175.0,6.0,181.0,,,3.0,Thursday,Thursday,Morning Peak,Morning Peak,4
272338293,EC2557,East Carmen,West Bryanstad,2019-06-06 07:20:00,2019-06-06 08:20:00,2019-06-06 08:25:00,2019-06-06 09:19:00,65.0,59.0,60.0,54.0,ECLBNX,technical problem,320,64,55,9,B,[],60.0,-57.0,3.0,23.0,16.0,-6.0,Thursday,Thursday,Morning Peak,Morning Peak,6
272191294,EC2768,Port Amberfort,East Carmen,2019-06-06 07:35:00,2019-06-06 09:50:00,2019-06-06 07:35:00,2019-06-06 09:34:00,0.0,-16.0,135.0,119.0,ECLXEX,no reason,320,57,45,12,A,[],60.0,29.0,89.0,24.0,22.0,-16.0,Thursday,Thursday,Morning Peak,Daytime,7
271980639,EC2791,East Carmen,Castroville,2019-06-06 07:45:00,2019-06-06 10:05:00,2019-06-06 08:49:00,2019-06-06 10:49:00,64.0,44.0,140.0,120.0,ECLWBX,technical problem,E95,60,55,5,A,[],40.0,-33.0,7.0,28.0,17.0,-20.0,Thursday,Thursday,Morning Peak,Daytime,5
272029869,EC3359,East Carmen,Fisherhaven,2019-06-06 07:45:00,2019-06-06 08:40:00,2019-06-06 08:34:00,2019-06-06 09:35:00,49.0,55.0,55.0,61.0,ECLGMX,other problem,DH4,99,90,9,C,['cp'],30.0,-24.0,6.0,,,6.0,Thursday,Thursday,Morning Peak,Morning Peak,4
272006240,EC3117,East Carmen,Dudleyton,2019-06-06 07:50:00,2019-06-06 09:45:00,2019-06-06 09:13:00,2019-06-06 11:06:00,83.0,81.0,115.0,113.0,ECLBPX,technical problem,320,82,75,7,C,"['cp', 'cp']",45.0,-16.0,29.0,29.0,,-2.0,Thursday,Thursday,Morning Peak,Daytime,6
271957324,EC2578,Lake Lawrencechester,East Carmen,2019-06-06 07:50:00,2019-06-06 09:15:00,2019-06-06 07:59:00,2019-06-06 09:17:00,9.0,2.0,85.0,78.0,ECLBRX,other problem,320,70,70,0,A,[],95.0,16.0,111.0,23.0,25.0,-7.0,Thursday,Thursday,Morning Peak,Daytime,6
272002939,EC3075,East Carmen,Lake David,2019-06-06 07:50:00,2019-06-06 09:40:00,2019-06-06 08:11:00,2019-06-06 10:06:00,21.0,26.0,110.0,115.0,ECLWGX,other problem,E95,41,40,1,B,[],55.0,-25.0,30.0,18.0,26.0,5.0,Thursday,Thursday,Morning Peak,Daytime,5
271961913,EC2608,Yoderburgh,East Carmen,2019-06-06 07:50:00,2019-06-06 09:25:00,2019-06-06 07:50:00,2019-06-06 09:11:00,0.0,-14.0,95.0,81.0,ECLBTX,no reason,320,52,45,7,A,[],70.0,29.0,99.0,23.0,20.0,-14.0,Thursday,Thursday,Morning Peak,Daytime,6
272032735,EC3391,East Carmen,Port Courtneytown,2019-06-06 07:55:00,2019-06-06 08:40:00,2019-06-06 08:17:00,2019-06-06 08:59:00,22.0,19.0,45.0,42.0,ECLGFX,other problem,DH4,27,30,-3,C,['cp'],40.0,-15.0,25.0,25.0,37.0,-3.0,Thursday,Thursday,Morning Peak,Morning Peak,4
272001411,EC3057,East Carmen,Ryanland,2019-06-06 08:00:00,2019-06-06 10:45:00,2019-06-06 08:26:00,2019-06-06 11:05:00,26.0,20.0,165.0,159.0,ECLBZX,other problem,320,76,65,11,B2,"['cp', 'cp', 'ca', 'ca', 'ca']",50.0,-19.0,31.0,26.0,12.0,-6.0,Thursday,Thursday,Morning Peak,Daytime,6
271997260,EC3018,Joneshaven,East Carmen,2019-06-06 08:00:00,2019-06-06 09:25:00,2019-06-06 08:31:00,2019-06-06 09:43:00,31.0,18.0,85.0,72.0,ECLDFX,other problem,320,65,65,0,A,[],45.0,-4.0,41.0,24.0,11.0,-13.0,Thursday,Thursday,Morning Peak,Daytime,5
271985591,EC2868,Kennethfort,East Carmen,2019-06-06 08:00:00,2019-06-06 10:00:00,2019-06-06 08:01:00,2019-06-06 09:53:00,1.0,-7.0,120.0,112.0,ECLBBX,other problem,320,39,45,-6,A,[],50.0,81.0,131.0,18.0,,-8.0,Thursday,Thursday,Morning Peak,Daytime,6
272015765,EC3219,East Carmen,Erichaven,2019-06-06 08:00:00,2019-06-06 09:45:00,2019-06-06 08:15:00,2019-06-06 09:54:00,15.0,9.0,105.0,99.0,ECLBQX,other problem,320,33,45,-12,A,"['ca', 'cp', 'ca', 'ca', 'cp']",45.0,5.0,50.0,19.0,17.0,-6.0,Thursday,Thursday,Morning Peak,Daytime,6
272031126,EC3373,East Carmen,Lake Richardberg,2019-06-06 08:00:00,2019-06-06 08:50:00,2019-06-06 08:25:00,2019-06-06 09:14:00,25.0,24.0,50.0,49.0,ECLGGX,other problem,DH4,57,60,-3,B2,"['cp', 'ca', 'ca']",35.0,-24.0,11.0,,,-1.0,Thursday,Thursday,Morning Peak,Morning Peak,4
272008580,EC3143,East Carmen,Port Bobby,2019-06-06 08:00:00,2019-06-06 09:45:00,2019-06-06 08:23:00,2019-06-06 10:12:00,23.0,27.0,105.0,109.0,ECLWDX,other problem,E95,46,40,6,B2,"['cp', 'ca', 'ca', 'ca']",45.0,16.0,61.0,28.0,19.0,4.0,Thursday,Thursday,Morning Peak,Daytime,5
272192361,EC2828,Davidtown,East Carmen,2019-06-06 08:00:00,2019-06-06 09:55:00,2019-06-06 08:16:00,2019-06-06 10:02:00,16.0,7.0,115.0,106.0,ECLXDX,other problem,320,43,50,-7,A,[],50.0,22.0,72.0,28.0,17.0,-9.0,Thursday,Thursday,Morning Peak,Daytime,6
272011307,EC3169,East Carmen,Lake Kevin,2019-06-06 08:00:00,2019-06-06 08:50:00,2019-06-06 08:38:00,2019-06-06 09:13:00,38.0,23.0,50.0,35.0,ECLGHX,other problem,DH4,39,45,-6,C,['cp'],35.0,3.0,38.0,18.0,19.0,-15.0,Thursday,Thursday,Morning Peak,Morning Peak,4
272193186,EC2860,West Ana,East Carmen,2019-06-06 08:00:00,2019-06-06 10:00:00,2019-06-06 08:29:00,2019-06-06 10:19:00,29.0,19.0,120.0,110.0,ECLGPX,other problem,DH4,35,50,-15,A,[],70.0,2.0,72.0,24.0,15.0,-10.0,Thursday,Thursday,Morning Peak,Daytime,4
272213215,EC3289,East Carmen,Mezaport,2019-06-06 08:05:00,2019-06-06 09:50:00,2019-06-06 09:05:00,2019-06-06 10:48:00,60.0,58.0,105.0,103.0,ECLWKX,technical problem,E95,0,0,0,Start,[],40.0,-58.0,-18.0,25.0,11.0,-2.0,Thursday,Thursday,Morning Peak,Daytime,5
272190093,EC2765,East Carmen,North Jeffrey,2019-06-06 08:05:00,2019-06-06 09:45:00,2019-06-06 08:23:00,2019-06-06 10:02:00,18.0,17.0,100.0,99.0,ECLDBX,other problem,320,55,50,5,B,[],45.0,-4.0,41.0,,,-1.0,Thursday,Thursday,Morning Peak,Daytime,5
271988041,EC2908,Desireeton,East Carmen,2019-06-06 08:05:00,2019-06-06 10:25:00,2019-06-06 08:05:00,2019-06-06 10:24:00,0.0,-1.0,140.0,139.0,ECLXAX,no reason,320,40,45,-5,A,[],50.0,26.0,76.0,21.0,,-1.0,Thursday,Thursday,Morning Peak,Daytime,6
271999288,EC3028,Gilbertland,East Carmen,2019-06-06 08:10:00,2019-06-06 09:50:00,2019-06-06 11:30:00,2019-06-06 12:57:00,200.0,187.0,100.0,87.0,ECLWJX,other problem,E95,65,80,-15,A,[],125.0,-184.0,-59.0,,,-13.0,Thursday,Thursday,Morning Peak,Daytime,5
272034294,EC3419,East Carmen,East Allisontown,2019-06-06 08:10:00,2019-06-06 08:45:00,2019-06-06 08:33:00,2019-06-06 09:09:00,23.0,24.0,35.0,36.0,ECLGLX,other problem,DH4,50,45,5,C,['cp'],410.0,23.0,433.0,23.0,16.0,1.0,Thursday,Thursday,Morning Peak,Morning Peak,4
272018765,EC3239,East Carmen,Youngland,2019-06-06 08:10:00,2019-06-06 09:45:00,2019-06-06 08:31:00,2019-06-06 09:57:00,21.0,12.0,95.0,86.0,ECLBIX,other problem,320,74,75,-1,A,"['cp', 'ca', 'ca', 'ca', 'cp']",45.0,-12.0,33.0,19.0,22.0,-9.0,Thursday,Thursday,Morning Peak,Daytime,6
272017925,EC3233,East Carmen,Lisamouth,2019-06-06 08:10:00,2019-06-06 09:45:00,2019-06-06 08:25:00,2019-06-06 09:45:00,15.0,0.0,95.0,80.0,ECLDDX,other problem,320,0,0,0,Start,[],45.0,18.0,63.0,,,-15.0,Thursday,Thursday,Morning Peak,Daytime,5
271958617,EC2585,East Carmen,Lake Lawrencechester,2019-06-06 08:10:00,2019-06-06 09:40:00,2019-06-06 08:26:00,2019-06-06 09:42:00,16.0,2.0,90.0,76.0,ECLBMX,other problem,320,43,50,-7,A,[],70.0,2.0,72.0,16.0,,-14.0,Thursday,Thursday,Morning Peak,Daytime,6
272190540,EC2758,North Jeffrey,East Carmen,2019-06-06 08:10:00,2019-06-06 09:55:00,2019-06-06 08:45:00,2019-06-06 10:24:00,35.0,29.0,105.0,99.0,ECLBJX,other problem,320,60,65,-5,A,[],45.0,-11.0,34.0,29.0,19.0,-6.0,Thursday,Thursday,Morning Peak,Daytime,6
272023550,EC3285,East Carmen,North Davidfurt,2019-06-06 08:15:00,2019-06-06 12:00:00,2019-06-06 09:33:00,2019-06-06 13:15:00,78.0,75.0,225.0,222.0,ECLDGX,technical problem,320,72,75,-3,C,"['ca', 'ca']",60.0,39.0,99.0,24.0,20.0,-3.0,Thursday,Thursday,Morning Peak,Daytime,8
272018345,EC3235,East Carmen,Stephenstad,2019-06-06 08:15:00,2019-06-06 09:50:00,2019-06-06 08:36:00,2019-06-06 09:59:00,21.0,9.0,95.0,83.0,ECLDCX,other problem,320,0,0,0,Start,[],45.0,-8.0,37.0,26.0,19.0,-12.0,Thursday,Thursday,Morning Peak,Daytime,5
271981269,EC2808,South Loriview,East Carmen,2019-06-06 08:15:00,2019-06-06 10:00:00,2019-06-06 08:46:00,2019-06-06 10:22:00,31.0,22.0,105.0,96.0,ECLBXX,other problem,320,71,80,-9,A,[],45.0,-7.0,38.0,29.0,19.0,-9.0,Thursday,Thursday,Morning Peak,Daytime,6
272020975,EC3251,East Carmen,Matthewland,2019-06-06 08:15:00,2019-06-06 09:45:00,2019-06-06 09:22:00,2019-06-06 10:43:00,67.0,58.0,90.0,81.0,ECLXBX,technical problem,320,90,90,0,B2,"['cp', 'ca', 'ca', 'cp', 'ca']",50.0,-51.0,-1.0,24.0,,-9.0,Thursday,Thursday,Morning Peak,Daytime,6
272184770,EC2632,Susanmouth,East Carmen,2019-06-06 08:20:00,2019-06-06 09:55:00,2019-06-06 08:31:00,2019-06-06 09:59:00,11.0,4.0,95.0,88.0,ECLBCX,other problem,320,66,85,-19,A,[],75.0,56.0,131.0,23.0,18.0,-7.0,Thursday,Thursday,Morning Peak,Daytime,7
272023970,EC3287,East Carmen,New Jessica,2019-06-06 08:20:00,2019-06-06 11:25:00,2019-06-06 08:43:00,2019-06-06 11:39:00,23.0,14.0,185.0,176.0,ECLBFX,other problem,320,49,60,-11,B,[],145.0,58.0,203.0,,,-9.0,Thursday,Thursday,Morning Peak,Daytime,6
272026025,EC3309,East Carmen,South Cory,2019-06-06 08:20:00,2019-06-06 11:55:00,2019-06-06 08:30:00,2019-06-06 11:53:00,10.0,-2.0,215.0,203.0,ECLDEX,other problem,320,0,0,0,Start,[],75.0,48.0,123.0,19.0,20.0,-12.0,Thursday,Thursday,Morning Peak,Daytime,5
272088537,EC11876,East Elizabethside,East Carmen,2019-06-06 08:20:00,2019-06-06 10:15:00,2019-06-06 08:33:00,2019-06-06 10:19:00,13.0,4.0,115.0,106.0,ECLWLX,other problem,E95,43,45,-2,A,[],45.0,57.0,102.0,15.0,17.0,-9.0,Thursday,Thursday,Morning Peak,Daytime,5
271965522,EC2648,West Jennifer,East Carmen,2019-06-06 08:20:00,2019-06-06 09:50:00,2019-06-06 08:20:00,2019-06-06 09:50:00,0.0,0.0,90.0,90.0,ECLWIX,no reason,E95,85,85,0,A,[],50.0,60.0,110.0,28.0,20.0,0.0,Thursday,Thursday,Morning Peak,Daytime,5
272022235,EC3257,East Carmen,South Nathaniel,2019-06-06 08:20:00,2019-06-06 10:35:00,2019-06-06 08:40:00,2019-06-06 10:47:00,20.0,12.0,135.0,127.0,ECLBEX,other problem,320,0,0,0,Start,[],75.0,40.0,115.0,23.0,26.0,-8.0,Thursday,Thursday,Morning Peak,Daytime,6
271989511,EC2919,East Carmen,Whiteland,2019-06-06 08:20:00,2019-06-06 10:50:00,2019-06-06 09:29:00,2019-06-06 11:50:00,69.0,60.0,150.0,141.0,ECLBOX,technical problem,320,64,70,-6,B2,"['ca', 'ca', 'cp', 'cp', 'ca']",70.0,46.0,116.0,21.0,23.0,-9.0,Thursday,Thursday,Morning Peak,Daytime,6
